class,path,width,height
18,English/Img/GoodImg/Bmp/Sample019/img019-00094.png,15,32
30,English/Img/GoodImg/Bmp/Sample031/img031-00023.png,118,161
10,English/Img/GoodImg/Bmp/Sample011/img011-00468.png,46,48
5,English/Img/GoodImg/Bmp/Sample006/img006-00023.png,39,55
29,English/Img/GoodImg/Bmp/Sample030/img030-00142.png,64,107
53,English/Img/GoodImg/Bmp/Sample054/img054-00114.png,24,43
61,English/Img/GoodImg/Bmp/Sample062/img062-00021.png,127,127
21,English/Img/GoodImg/Bmp/Sample022/img022-00149.png,14,19
18,English/Img/GoodImg/Bmp/Sample019/img019-00154.png,35,111
49,English/Img/GoodImg/Bmp/Sample050/img050-00133.png,63,89
45,English/Img/GoodImg/Bmp/Sample046/img046-00026.png,9,21
24,English/Img/GoodImg/Bmp/Sample025/img025-00223.png,155,207
40,English/Img/GoodImg/Bmp/Sample041/img041-00020.png,50,64
51,English/Img/GoodImg/Bmp/Sample052/img052-00001.png,129,193
16,English/Img/GoodImg/Bmp/Sample017/img017-00123.png,97,52
54,English/Img/GoodImg/Bmp/Sample055/img055-00065.png,18,15
17,English/Img/GoodImg/Bmp/Sample018/img018-00045.png,56,78
10,English/Img/GoodImg/Bmp/Sample011/img011-00233.png,59,58
27,English/Img/GoodImg/Bmp/Sample028/img028-00040.png,78,70
28,English/Img/GoodImg/Bmp/Sample029/img029-00318.png,26,32
16,English/Img/GoodImg/Bmp/Sample017/img017-00012.png,116,172
10,English/Img/GoodImg/Bmp/Sample011/img011-00438.png,53,49
36,English/Img/GoodImg/Bmp/Sample037/img037-00014.png,85,95
10,English/Img/GoodImg/Bmp/Sample011/img011-00311.png,140,189
50,English/Img/GoodImg/Bmp/Sample051/img051-00037.png,58,69
27,English/Img/GoodImg/Bmp/Sample028/img028-00123.png,10,13
40,English/Img/GoodImg/Bmp/Sample041/img041-00004.png,133,141
28,English/Img/GoodImg/Bmp/Sample029/img029-00060.png,88,170
12,English/Img/GoodImg/Bmp/Sample013/img013-00034.png,105,305
40,English/Img/GoodImg/Bmp/Sample041/img041-00037.png,28,43
17,English/Img/GoodImg/Bmp/Sample018/img018-00066.png,16,23
1,English/Img/GoodImg/Bmp/Sample002/img002-00040.png,30,73
12,English/Img/GoodImg/Bmp/Sample013/img013-00068.png,48,81
10,English/Img/GoodImg/Bmp/Sample011/img011-00426.png,26,38
24,English/Img/GoodImg/Bmp/Sample025/img025-00117.png,99,159
10,English/Img/GoodImg/Bmp/Sample011/img011-00364.png,101,202
19,English/Img/GoodImg/Bmp/Sample020/img020-00042.png,167,196
43,English/Img/GoodImg/Bmp/Sample044/img044-00014.png,318,379
32,English/Img/GoodImg/Bmp/Sample033/img033-00041.png,29,32
14,English/Img/GoodImg/Bmp/Sample015/img015-00016.png,44,65
21,English/Img/GoodImg/Bmp/Sample022/img022-00203.png,178,117
17,English/Img/GoodImg/Bmp/Sample018/img018-00104.png,40,64
36,English/Img/GoodImg/Bmp/Sample037/img037-00058.png,27,24
11,English/Img/GoodImg/Bmp/Sample012/img012-00024.png,35,41
50,English/Img/GoodImg/Bmp/Sample051/img051-00125.png,27,49
10,English/Img/GoodImg/Bmp/Sample011/img011-00147.png,40,66
10,English/Img/GoodImg/Bmp/Sample011/img011-00049.png,120,109
20,English/Img/GoodImg/Bmp/Sample021/img021-00026.png,15,21
42,English/Img/GoodImg/Bmp/Sample043/img043-00033.png,66,117
29,English/Img/GoodImg/Bmp/Sample030/img030-00063.png,25,26
48,English/Img/GoodImg/Bmp/Sample049/img049-00025.png,54,53
4,English/Img/GoodImg/Bmp/Sample005/img005-00014.png,101,124
13,English/Img/GoodImg/Bmp/Sample014/img014-00041.png,114,174
50,English/Img/GoodImg/Bmp/Sample051/img051-00140.png,36,40
29,English/Img/GoodImg/Bmp/Sample030/img030-00269.png,15,36
49,English/Img/GoodImg/Bmp/Sample050/img050-00020.png,33,47
25,English/Img/GoodImg/Bmp/Sample026/img026-00125.png,88,127
10,English/Img/GoodImg/Bmp/Sample011/img011-00042.png,141,159
4,English/Img/GoodImg/Bmp/Sample005/img005-00046.png,44,55
31,English/Img/GoodImg/Bmp/Sample032/img032-00067.png,47,66
16,English/Img/GoodImg/Bmp/Sample017/img017-00072.png,62,72
18,English/Img/GoodImg/Bmp/Sample019/img019-00092.png,63,118
49,English/Img/GoodImg/Bmp/Sample050/img050-00065.png,34,32
18,English/Img/GoodImg/Bmp/Sample019/img019-00146.png,27,92
24,English/Img/GoodImg/Bmp/Sample025/img025-00103.png,136,145
44,English/Img/GoodImg/Bmp/Sample045/img045-00095.png,41,163
14,English/Img/GoodImg/Bmp/Sample015/img015-00383.png,27,56
50,English/Img/GoodImg/Bmp/Sample051/img051-00060.png,27,26
5,English/Img/GoodImg/Bmp/Sample006/img006-00052.png,52,73
32,English/Img/GoodImg/Bmp/Sample033/img033-00006.png,69,56
32,English/Img/GoodImg/Bmp/Sample033/img033-00035.png,107,119
23,English/Img/GoodImg/Bmp/Sample024/img024-00356.png,36,51
54,English/Img/GoodImg/Bmp/Sample055/img055-00048.png,38,36
12,English/Img/GoodImg/Bmp/Sample013/img013-00150.png,47,68
14,English/Img/GoodImg/Bmp/Sample015/img015-00233.png,53,93
26,English/Img/GoodImg/Bmp/Sample027/img027-00019.png,37,45
23,English/Img/GoodImg/Bmp/Sample024/img024-00113.png,24,58
9,English/Img/GoodImg/Bmp/Sample010/img010-00006.png,61,114
35,English/Img/GoodImg/Bmp/Sample036/img036-00035.png,218,256
59,English/Img/GoodImg/Bmp/Sample060/img060-00020.png,18,27
1,English/Img/GoodImg/Bmp/Sample002/img002-00020.png,20,37
8,English/Img/GoodImg/Bmp/Sample009/img009-00012.png,28,58
42,English/Img/GoodImg/Bmp/Sample043/img043-00022.png,42,56
12,English/Img/GoodImg/Bmp/Sample013/img013-00041.png,40,61
15,English/Img/GoodImg/Bmp/Sample016/img016-00032.png,87,215
29,English/Img/GoodImg/Bmp/Sample030/img030-00301.png,56,86
3,English/Img/GoodImg/Bmp/Sample004/img004-00009.png,64,102
1,English/Img/GoodImg/Bmp/Sample002/img002-00024.png,29,64
27,English/Img/GoodImg/Bmp/Sample028/img028-00137.png,10,22
21,English/Img/GoodImg/Bmp/Sample022/img022-00022.png,194,269
53,English/Img/GoodImg/Bmp/Sample054/img054-00102.png,91,178
10,English/Img/GoodImg/Bmp/Sample011/img011-00023.png,139,92
27,English/Img/GoodImg/Bmp/Sample028/img028-00262.png,51,79
28,English/Img/GoodImg/Bmp/Sample029/img029-00270.png,52,68
23,English/Img/GoodImg/Bmp/Sample024/img024-00071.png,49,82
14,English/Img/GoodImg/Bmp/Sample015/img015-00206.png,80,101
10,English/Img/GoodImg/Bmp/Sample011/img011-00345.png,80,97
30,English/Img/GoodImg/Bmp/Sample031/img031-00073.png,19,47
55,English/Img/GoodImg/Bmp/Sample056/img056-00049.png,11,30
21,English/Img/GoodImg/Bmp/Sample022/img022-00009.png,108,152
10,English/Img/GoodImg/Bmp/Sample011/img011-00032.png,104,62
4,English/Img/GoodImg/Bmp/Sample005/img005-00010.png,51,94
14,English/Img/GoodImg/Bmp/Sample015/img015-00303.png,12,19
28,English/Img/GoodImg/Bmp/Sample029/img029-00306.png,17,27
31,English/Img/GoodImg/Bmp/Sample032/img032-00029.png,28,32
5,English/Img/GoodImg/Bmp/Sample006/img006-00018.png,60,116
24,English/Img/GoodImg/Bmp/Sample025/img025-00026.png,225,260
50,English/Img/GoodImg/Bmp/Sample051/img051-00120.png,68,106
49,English/Img/GoodImg/Bmp/Sample050/img050-00044.png,39,45
14,English/Img/GoodImg/Bmp/Sample015/img015-00216.png,96,146
17,English/Img/GoodImg/Bmp/Sample018/img018-00058.png,71,90
10,English/Img/GoodImg/Bmp/Sample011/img011-00124.png,55,73
27,English/Img/GoodImg/Bmp/Sample028/img028-00045.png,92,83
33,English/Img/GoodImg/Bmp/Sample034/img034-00076.png,114,107
14,English/Img/GoodImg/Bmp/Sample015/img015-00282.png,23,30
27,English/Img/GoodImg/Bmp/Sample028/img028-00246.png,121,190
43,English/Img/GoodImg/Bmp/Sample044/img044-00024.png,66,98
40,English/Img/GoodImg/Bmp/Sample041/img041-00199.png,39,63
3,English/Img/GoodImg/Bmp/Sample004/img004-00030.png,82,177
47,English/Img/GoodImg/Bmp/Sample048/img048-00052.png,36,98
35,English/Img/GoodImg/Bmp/Sample036/img036-00039.png,28,47
41,English/Img/GoodImg/Bmp/Sample042/img042-00037.png,48,84
13,English/Img/GoodImg/Bmp/Sample014/img014-00174.png,34,39
27,English/Img/GoodImg/Bmp/Sample028/img028-00150.png,25,38
52,English/Img/GoodImg/Bmp/Sample053/img053-00018.png,29,68
24,English/Img/GoodImg/Bmp/Sample025/img025-00241.png,18,27
5,English/Img/GoodImg/Bmp/Sample006/img006-00055.png,64,117
40,English/Img/GoodImg/Bmp/Sample041/img041-00110.png,36,22
2,English/Img/GoodImg/Bmp/Sample003/img003-00035.png,45,70
28,English/Img/GoodImg/Bmp/Sample029/img029-00062.png,31,61
52,English/Img/GoodImg/Bmp/Sample053/img053-00048.png,122,209
12,English/Img/GoodImg/Bmp/Sample013/img013-00098.png,52,68
38,English/Img/GoodImg/Bmp/Sample039/img039-00004.png,27,38
19,English/Img/GoodImg/Bmp/Sample020/img020-00044.png,94,130
29,English/Img/GoodImg/Bmp/Sample030/img030-00159.png,71,103
30,English/Img/GoodImg/Bmp/Sample031/img031-00050.png,54,44
25,English/Img/GoodImg/Bmp/Sample026/img026-00026.png,43,45
29,English/Img/GoodImg/Bmp/Sample030/img030-00218.png,19,33
27,English/Img/GoodImg/Bmp/Sample028/img028-00170.png,65,79
27,English/Img/GoodImg/Bmp/Sample028/img028-00054.png,34,51
23,English/Img/GoodImg/Bmp/Sample024/img024-00286.png,56,56
37,English/Img/GoodImg/Bmp/Sample038/img038-00020.png,35,59
55,English/Img/GoodImg/Bmp/Sample056/img056-00033.png,21,41
6,English/Img/GoodImg/Bmp/Sample007/img007-00006.png,41,42
50,English/Img/GoodImg/Bmp/Sample051/img051-00034.png,296,306
12,English/Img/GoodImg/Bmp/Sample013/img013-00083.png,88,175
16,English/Img/GoodImg/Bmp/Sample017/img017-00049.png,59,121
23,English/Img/GoodImg/Bmp/Sample024/img024-00095.png,132,150
55,English/Img/GoodImg/Bmp/Sample056/img056-00026.png,69,142
28,English/Img/GoodImg/Bmp/Sample029/img029-00057.png,24,48
14,English/Img/GoodImg/Bmp/Sample015/img015-00009.png,61,86
25,English/Img/GoodImg/Bmp/Sample026/img026-00045.png,99,104
51,English/Img/GoodImg/Bmp/Sample052/img052-00014.png,156,250
28,English/Img/GoodImg/Bmp/Sample029/img029-00213.png,141,204
47,English/Img/GoodImg/Bmp/Sample048/img048-00014.png,16,49
20,English/Img/GoodImg/Bmp/Sample021/img021-00045.png,82,101
15,English/Img/GoodImg/Bmp/Sample016/img016-00005.png,80,58
57,English/Img/GoodImg/Bmp/Sample058/img058-00030.png,137,182
16,English/Img/GoodImg/Bmp/Sample017/img017-00031.png,146,179
20,English/Img/GoodImg/Bmp/Sample021/img021-00082.png,27,30
37,English/Img/GoodImg/Bmp/Sample038/img038-00014.png,9,31
55,English/Img/GoodImg/Bmp/Sample056/img056-00091.png,97,221
23,English/Img/GoodImg/Bmp/Sample024/img024-00351.png,20,31
43,English/Img/GoodImg/Bmp/Sample044/img044-00010.png,41,53
17,English/Img/GoodImg/Bmp/Sample018/img018-00022.png,43,113
24,English/Img/GoodImg/Bmp/Sample025/img025-00330.png,41,65
38,English/Img/GoodImg/Bmp/Sample039/img039-00039.png,15,16
53,English/Img/GoodImg/Bmp/Sample054/img054-00068.png,14,16
22,English/Img/GoodImg/Bmp/Sample023/img023-00111.png,100,82
24,English/Img/GoodImg/Bmp/Sample025/img025-00155.png,54,107
24,English/Img/GoodImg/Bmp/Sample025/img025-00315.png,26,29
28,English/Img/GoodImg/Bmp/Sample029/img029-00038.png,56,46
16,English/Img/GoodImg/Bmp/Sample017/img017-00006.png,50,65
29,English/Img/GoodImg/Bmp/Sample030/img030-00030.png,56,41
53,English/Img/GoodImg/Bmp/Sample054/img054-00060.png,37,73
29,English/Img/GoodImg/Bmp/Sample030/img030-00064.png,15,15
14,English/Img/GoodImg/Bmp/Sample015/img015-00262.png,60,84
10,English/Img/GoodImg/Bmp/Sample011/img011-00466.png,13,30
24,English/Img/GoodImg/Bmp/Sample025/img025-00031.png,162,174
47,English/Img/GoodImg/Bmp/Sample048/img048-00039.png,30,95
54,English/Img/GoodImg/Bmp/Sample055/img055-00121.png,64,83
10,English/Img/GoodImg/Bmp/Sample011/img011-00356.png,197,316
6,English/Img/GoodImg/Bmp/Sample007/img007-00033.png,28,62
14,English/Img/GoodImg/Bmp/Sample015/img015-00038.png,73,83
13,English/Img/GoodImg/Bmp/Sample014/img014-00046.png,81,80
12,English/Img/GoodImg/Bmp/Sample013/img013-00125.png,39,65
14,English/Img/GoodImg/Bmp/Sample015/img015-00405.png,27,42
17,English/Img/GoodImg/Bmp/Sample018/img018-00063.png,40,36
27,English/Img/GoodImg/Bmp/Sample028/img028-00304.png,94,105
14,English/Img/GoodImg/Bmp/Sample015/img015-00428.png,38,57
13,English/Img/GoodImg/Bmp/Sample014/img014-00037.png,194,291
16,English/Img/GoodImg/Bmp/Sample017/img017-00051.png,57,113
23,English/Img/GoodImg/Bmp/Sample024/img024-00357.png,49,51
53,English/Img/GoodImg/Bmp/Sample054/img054-00097.png,35,63
23,English/Img/GoodImg/Bmp/Sample024/img024-00171.png,61,97
18,English/Img/GoodImg/Bmp/Sample019/img019-00022.png,20,63
7,English/Img/GoodImg/Bmp/Sample008/img008-00048.png,33,59
28,English/Img/GoodImg/Bmp/Sample029/img029-00236.png,43,78
48,English/Img/GoodImg/Bmp/Sample049/img049-00030.png,72,59
34,English/Img/GoodImg/Bmp/Sample035/img035-00063.png,39,54
15,English/Img/GoodImg/Bmp/Sample016/img016-00074.png,18,33
27,English/Img/GoodImg/Bmp/Sample028/img028-00250.png,73,111
25,English/Img/GoodImg/Bmp/Sample026/img026-00128.png,33,66
28,English/Img/GoodImg/Bmp/Sample029/img029-00180.png,30,46
27,English/Img/GoodImg/Bmp/Sample028/img028-00300.png,18,29
10,English/Img/GoodImg/Bmp/Sample011/img011-00319.png,38,57
24,English/Img/GoodImg/Bmp/Sample025/img025-00342.png,30,30
16,English/Img/GoodImg/Bmp/Sample017/img017-00073.png,20,22
6,English/Img/GoodImg/Bmp/Sample007/img007-00019.png,34,48
29,English/Img/GoodImg/Bmp/Sample030/img030-00253.png,9,28
27,English/Img/GoodImg/Bmp/Sample028/img028-00293.png,64,54
0,English/Img/GoodImg/Bmp/Sample001/img001-00041.png,22,28
34,English/Img/GoodImg/Bmp/Sample035/img035-00031.png,174,191
14,English/Img/GoodImg/Bmp/Sample015/img015-00434.png,24,42
18,English/Img/GoodImg/Bmp/Sample019/img019-00259.png,22,91
24,English/Img/GoodImg/Bmp/Sample025/img025-00051.png,47,57
41,English/Img/GoodImg/Bmp/Sample042/img042-00022.png,246,381
53,English/Img/GoodImg/Bmp/Sample054/img054-00036.png,23,39
18,English/Img/GoodImg/Bmp/Sample019/img019-00155.png,37,126
17,English/Img/GoodImg/Bmp/Sample018/img018-00099.png,103,194
36,English/Img/GoodImg/Bmp/Sample037/img037-00155.png,74,99
36,English/Img/GoodImg/Bmp/Sample037/img037-00145.png,57,83
10,English/Img/GoodImg/Bmp/Sample011/img011-00017.png,75,101
14,English/Img/GoodImg/Bmp/Sample015/img015-00252.png,57,135
25,English/Img/GoodImg/Bmp/Sample026/img026-00068.png,14,35
21,English/Img/GoodImg/Bmp/Sample022/img022-00150.png,24,42
49,English/Img/GoodImg/Bmp/Sample050/img050-00125.png,25,40
7,English/Img/GoodImg/Bmp/Sample008/img008-00040.png,177,282
20,English/Img/GoodImg/Bmp/Sample021/img021-00071.png,42,41
14,English/Img/GoodImg/Bmp/Sample015/img015-00189.png,81,105
6,English/Img/GoodImg/Bmp/Sample007/img007-00008.png,61,107
18,English/Img/GoodImg/Bmp/Sample019/img019-00238.png,14,47
49,English/Img/GoodImg/Bmp/Sample050/img050-00082.png,27,40
21,English/Img/GoodImg/Bmp/Sample022/img022-00046.png,41,44
10,English/Img/GoodImg/Bmp/Sample011/img011-00439.png,45,42
40,English/Img/GoodImg/Bmp/Sample041/img041-00012.png,84,87
36,English/Img/GoodImg/Bmp/Sample037/img037-00119.png,45,70
23,English/Img/GoodImg/Bmp/Sample024/img024-00147.png,47,60
29,English/Img/GoodImg/Bmp/Sample030/img030-00127.png,98,185
28,English/Img/GoodImg/Bmp/Sample029/img029-00189.png,131,204
5,English/Img/GoodImg/Bmp/Sample006/img006-00007.png,40,49
29,English/Img/GoodImg/Bmp/Sample030/img030-00135.png,53,64
55,English/Img/GoodImg/Bmp/Sample056/img056-00019.png,28,46
29,English/Img/GoodImg/Bmp/Sample030/img030-00307.png,36,48
14,English/Img/GoodImg/Bmp/Sample015/img015-00315.png,17,31
29,English/Img/GoodImg/Bmp/Sample030/img030-00065.png,70,109
15,English/Img/GoodImg/Bmp/Sample016/img016-00006.png,96,163
24,English/Img/GoodImg/Bmp/Sample025/img025-00252.png,22,29
52,English/Img/GoodImg/Bmp/Sample053/img053-00050.png,113,106
17,English/Img/GoodImg/Bmp/Sample018/img018-00122.png,48,91
29,English/Img/GoodImg/Bmp/Sample030/img030-00128.png,68,118
32,English/Img/GoodImg/Bmp/Sample033/img033-00011.png,22,39
43,English/Img/GoodImg/Bmp/Sample044/img044-00023.png,28,51
29,English/Img/GoodImg/Bmp/Sample030/img030-00166.png,80,87
33,English/Img/GoodImg/Bmp/Sample034/img034-00033.png,62,124
30,English/Img/GoodImg/Bmp/Sample031/img031-00081.png,92,66
13,English/Img/GoodImg/Bmp/Sample014/img014-00091.png,132,213
50,English/Img/GoodImg/Bmp/Sample051/img051-00031.png,31,33
54,English/Img/GoodImg/Bmp/Sample055/img055-00082.png,25,36
15,English/Img/GoodImg/Bmp/Sample016/img016-00044.png,41,58
23,English/Img/GoodImg/Bmp/Sample024/img024-00127.png,50,64
14,English/Img/GoodImg/Bmp/Sample015/img015-00175.png,51,86
0,English/Img/GoodImg/Bmp/Sample001/img001-00023.png,16,23
29,English/Img/GoodImg/Bmp/Sample030/img030-00270.png,20,34
50,English/Img/GoodImg/Bmp/Sample051/img051-00127.png,137,189
12,English/Img/GoodImg/Bmp/Sample013/img013-00063.png,50,81
21,English/Img/GoodImg/Bmp/Sample022/img022-00026.png,37,53
10,English/Img/GoodImg/Bmp/Sample011/img011-00075.png,36,53
49,English/Img/GoodImg/Bmp/Sample050/img050-00127.png,68,96
12,English/Img/GoodImg/Bmp/Sample013/img013-00032.png,17,24
13,English/Img/GoodImg/Bmp/Sample014/img014-00168.png,15,22
24,English/Img/GoodImg/Bmp/Sample025/img025-00350.png,59,73
29,English/Img/GoodImg/Bmp/Sample030/img030-00117.png,31,47
22,English/Img/GoodImg/Bmp/Sample023/img023-00028.png,38,72
28,English/Img/GoodImg/Bmp/Sample029/img029-00149.png,31,34
10,English/Img/GoodImg/Bmp/Sample011/img011-00402.png,27,36
13,English/Img/GoodImg/Bmp/Sample014/img014-00154.png,11,23
35,English/Img/GoodImg/Bmp/Sample036/img036-00049.png,110,74
10,English/Img/GoodImg/Bmp/Sample011/img011-00034.png,313,382
17,English/Img/GoodImg/Bmp/Sample018/img018-00094.png,58,100
25,English/Img/GoodImg/Bmp/Sample026/img026-00025.png,33,41
9,English/Img/GoodImg/Bmp/Sample010/img010-00033.png,66,104
19,English/Img/GoodImg/Bmp/Sample020/img020-00010.png,50,73
16,English/Img/GoodImg/Bmp/Sample017/img017-00005.png,49,60
54,English/Img/GoodImg/Bmp/Sample055/img055-00013.png,181,231
25,English/Img/GoodImg/Bmp/Sample026/img026-00001.png,123,250
28,English/Img/GoodImg/Bmp/Sample029/img029-00322.png,18,33
14,English/Img/GoodImg/Bmp/Sample015/img015-00343.png,14,28
9,English/Img/GoodImg/Bmp/Sample010/img010-00010.png,98,177
44,English/Img/GoodImg/Bmp/Sample045/img045-00126.png,27,110
9,English/Img/GoodImg/Bmp/Sample010/img010-00001.png,85,126
53,English/Img/GoodImg/Bmp/Sample054/img054-00033.png,43,101
17,English/Img/GoodImg/Bmp/Sample018/img018-00167.png,22,26
18,English/Img/GoodImg/Bmp/Sample019/img019-00267.png,14,32
12,English/Img/GoodImg/Bmp/Sample013/img013-00191.png,40,57
16,English/Img/GoodImg/Bmp/Sample017/img017-00082.png,63,100
55,English/Img/GoodImg/Bmp/Sample056/img056-00004.png,109,163
3,English/Img/GoodImg/Bmp/Sample004/img004-00036.png,51,83
29,English/Img/GoodImg/Bmp/Sample030/img030-00164.png,83,90
31,English/Img/GoodImg/Bmp/Sample032/img032-00066.png,64,71
28,English/Img/GoodImg/Bmp/Sample029/img029-00127.png,21,60
27,English/Img/GoodImg/Bmp/Sample028/img028-00145.png,27,60
14,English/Img/GoodImg/Bmp/Sample015/img015-00109.png,64,76
15,English/Img/GoodImg/Bmp/Sample016/img016-00067.png,13,21
22,English/Img/GoodImg/Bmp/Sample023/img023-00039.png,45,52
14,English/Img/GoodImg/Bmp/Sample015/img015-00287.png,23,37
28,English/Img/GoodImg/Bmp/Sample029/img029-00281.png,11,16
28,English/Img/GoodImg/Bmp/Sample029/img029-00291.png,91,94
28,English/Img/GoodImg/Bmp/Sample029/img029-00307.png,17,29
23,English/Img/GoodImg/Bmp/Sample024/img024-00331.png,18,30
11,English/Img/GoodImg/Bmp/Sample012/img012-00088.png,51,77
24,English/Img/GoodImg/Bmp/Sample025/img025-00250.png,23,26
40,English/Img/GoodImg/Bmp/Sample041/img041-00109.png,52,79
25,English/Img/GoodImg/Bmp/Sample026/img026-00097.png,43,41
24,English/Img/GoodImg/Bmp/Sample025/img025-00226.png,56,81
24,English/Img/GoodImg/Bmp/Sample025/img025-00353.png,17,29
28,English/Img/GoodImg/Bmp/Sample029/img029-00033.png,112,82
29,English/Img/GoodImg/Bmp/Sample030/img030-00081.png,14,24
44,English/Img/GoodImg/Bmp/Sample045/img045-00006.png,14,60
50,English/Img/GoodImg/Bmp/Sample051/img051-00091.png,46,43
12,English/Img/GoodImg/Bmp/Sample013/img013-00070.png,143,223
13,English/Img/GoodImg/Bmp/Sample014/img014-00114.png,92,129
2,English/Img/GoodImg/Bmp/Sample003/img003-00039.png,79,188
21,English/Img/GoodImg/Bmp/Sample022/img022-00154.png,47,65
35,English/Img/GoodImg/Bmp/Sample036/img036-00020.png,213,174
14,English/Img/GoodImg/Bmp/Sample015/img015-00227.png,27,46
18,English/Img/GoodImg/Bmp/Sample019/img019-00014.png,154,362
27,English/Img/GoodImg/Bmp/Sample028/img028-00350.png,20,31
29,English/Img/GoodImg/Bmp/Sample030/img030-00206.png,25,31
24,English/Img/GoodImg/Bmp/Sample025/img025-00321.png,17,23
28,English/Img/GoodImg/Bmp/Sample029/img029-00232.png,40,57
5,English/Img/GoodImg/Bmp/Sample006/img006-00002.png,208,302
28,English/Img/GoodImg/Bmp/Sample029/img029-00164.png,66,98
36,English/Img/GoodImg/Bmp/Sample037/img037-00116.png,69,112
27,English/Img/GoodImg/Bmp/Sample028/img028-00164.png,57,115
28,English/Img/GoodImg/Bmp/Sample029/img029-00298.png,31,66
36,English/Img/GoodImg/Bmp/Sample037/img037-00113.png,109,215
23,English/Img/GoodImg/Bmp/Sample024/img024-00024.png,130,80
24,English/Img/GoodImg/Bmp/Sample025/img025-00013.png,214,184
11,English/Img/GoodImg/Bmp/Sample012/img012-00038.png,42,45
28,English/Img/GoodImg/Bmp/Sample029/img029-00234.png,51,85
24,English/Img/GoodImg/Bmp/Sample025/img025-00322.png,18,38
13,English/Img/GoodImg/Bmp/Sample014/img014-00003.png,59,96
52,English/Img/GoodImg/Bmp/Sample053/img053-00008.png,31,47
21,English/Img/GoodImg/Bmp/Sample022/img022-00146.png,18,49
22,English/Img/GoodImg/Bmp/Sample023/img023-00065.png,105,92
28,English/Img/GoodImg/Bmp/Sample029/img029-00272.png,38,62
